storm_id,storm_name,num_of_obs,date,time,record_identifier,status_of_system,latitude,longitude,maximum_sustained_wind_knots,central_pressure_mb,34_kt_ne_nm,34_kt_se_nm,34_kt_sw_nm,34_kt_nw_nm,50_kt_ne_nm,50_kt_se_nm,50_kt_sw_nm,50_kt_nw_nm,64_kt_ne_nm,64_kt_se_nm,64_kt_sw_nm,64_kt_nw_nm,radius_of_max_wind_nm
AL011878,UNNAMED,13,18780703,0000,,TS,27.3,-79.6,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051878,UNNAMED,55,18780907,2100,L,TS,24.7,-80.9,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051878,UNNAMED,55,18780908,0000,,TS,25.0,-81.0,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051878,UNNAMED,55,18780907,2100,L,TS,24.7,-80.9,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051878,UNNAMED,55,18780908,0000,,TS,25.0,-81.0,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051878,UNNAMED,55,18780908,0200,L,TS,25.2,-81.0,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051878,UNNAMED,55,18780908,0600,,TS,25.8,-81.2,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051878,UNNAMED,55,18780908,1200,,TS,26.5,-81.5,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051878,UNNAMED,55,18780908,1800,,TS,26.9,-81.9,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051878,UNNAMED,55,18780909,0000,,TS,27.2,-82.4,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051878,UNNAMED,55,18780909,0600,,TS,27.4,-82.9,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051878,UNNAMED,55,18780909,1200,,TS,27.6,-83.3,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051878,UNNAMED,55,18780909,1800,,HU,27.8,-83.5,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051878,UNNAMED,55,18780910,0000,,HU,28.0,-83.4,80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051878,UNNAMED,55,18780910,0600,,HU,28.3,-83.0,90,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051878,UNNAMED,55,18780910,0000,,HU,28.0,-83.4,80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051878,UNNAMED,55,18780910,0600,,HU,28.3,-83.0,90,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051878,UNNAMED,55,18780910,1100,L,HU,28.6,-82.6,90,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051878,UNNAMED,55,18780910,1200,,HU,28.7,-82.5,80,970,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051878,UNNAMED,55,18780910,1800,,HU,29.2,-82.0,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051878,UNNAMED,55,18780911,0000,,TS,29.7,-81.5,60,985,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051878,UNNAMED,55,18780911,0600,,HU,30.1,-81.1,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051878,UNNAMED,55,18780911,1200,,HU,30.5,-80.9,80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051878,UNNAMED,55,18780911,1800,,HU,30.9,-80.7,80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051878,UNNAMED,55,18780912,0000,,HU,31.3,-80.6,80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051878,UNNAMED,55,18780912,0000,,HU,31.3,-80.6,80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081878,UNNAMED,29,18781010,1200,,TS,28.1,-88.1,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081878,UNNAMED,29,18781010,1800,,TS,29.2,-86.6,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081878,UNNAMED,29,18781010,2100,L,TS,29.9,-85.4,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081878,UNNAMED,29,18781011,0000,,TS,30.6,-83.8,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061879,UNNAMED,33,18791016,0000,,TS,28.7,-85.6,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061879,UNNAMED,33,18791016,0600,,TS,29.9,-86.4,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061879,UNNAMED,33,18791016,0800,L,TS,30.4,-86.6,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061879,UNNAMED,33,18791016,1200,,TS,31.3,-87.1,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071879,UNNAMED,25,18791027,1200,,TS,27.0,-86.1,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071879,UNNAMED,25,18791027,1800,,TS,28.2,-84.1,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071879,UNNAMED,25,18791027,2100,L,TS,29.0,-82.7,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071879,UNNAMED,25,18791028,0000,,TS,29.6,-81.6,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041880,UNNAMED,37,18800829,0000,,HU,28.0,-79.4,90,972,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041880,UNNAMED,37,18800829,0600,,HU,28.1,-80.1,90,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041880,UNNAMED,37,18800829,1200,L,HU,28.2,-80.6,90,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041880,UNNAMED,37,18800829,1800,,HU,28.3,-81.1,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041880,UNNAMED,37,18800830,0000,,TS,28.4,-81.6,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041880,UNNAMED,37,18800830,0600,,TS,28.5,-82.1,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041880,UNNAMED,37,18800830,1200,,TS,28.7,-82.6,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041880,UNNAMED,37,18800830,1800,,HU,29.0,-83.3,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041880,UNNAMED,37,18800831,0000,,HU,29.4,-84.1,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041880,UNNAMED,37,18800830,1800,,HU,29.0,-83.3,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041880,UNNAMED,37,18800831,0000,,HU,29.4,-84.1,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041880,UNNAMED,37,18800831,0400,L,HU,29.7,-84.8,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041880,UNNAMED,37,18800831,0600,,HU,29.8,-85.0,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041880,UNNAMED,37,18800831,1200,,TS,30.2,-86.0,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041880,UNNAMED,37,18800831,1800,,TS,30.7,-87.0,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061880,UNNAMED,26,18800908,0600,,TS,27.7,-85.6,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061880,UNNAMED,26,18800908,1200,,TS,28.7,-84.6,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061880,UNNAMED,26,18800908,1600,L,TS,29.8,-83.6,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061880,UNNAMED,26,18800908,1800,,TS,30.1,-83.1,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091880,UNNAMED,25,18801008,1200,,HU,27.7,-84.3,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091880,UNNAMED,25,18801008,1800,,HU,28.9,-82.7,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091880,UNNAMED,25,18801008,1900,L,HU,28.7,-83.0,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091880,UNNAMED,25,18801009,0000,,TS,30.1,-81.0,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011881,UNNAMED,15,18810803,0600,,TS,29.3,-88.1,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051881,UNNAMED,37,18810827,1800,,HU,31.3,-80.1,90,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021882,UNNAMED,47,18820909,1800,,HU,28.8,-88.0,100,961,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021882,UNNAMED,47,18820910,0000,,HU,30.0,-87.1,110,949,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021882,UNNAMED,47,18820910,0200,L,HU,30.4,-86.8,110,949,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021882,UNNAMED,47,18820910,0600,,HU,31.1,-86.1,80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061882,UNNAMED,45,18821010,1800,,HU,28.3,-83.8,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061882,UNNAMED,45,18821011,0000,,HU,29.1,-83.6,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061882,UNNAMED,45,18821011,0400,L,HU,29.5,-83.3,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061882,UNNAMED,45,18821011,0600,,TS,29.8,-83.1,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061882,UNNAMED,45,18821011,1200,,TS,30.5,-82.6,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061882,UNNAMED,45,18821011,1800,,TS,31.2,-81.5,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031884,UNNAMED,45,18840910,1800,,TS,31.0,-80.9,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021885,UNNAMED,32,18850825,0000,,HU,30.4,-80.8,90,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031885,UNNAMED,13,18850830,1800,,TS,29.7,-87.1,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031885,UNNAMED,13,18850830,2300,L,TS,30.1,-85.7,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031885,UNNAMED,13,18850831,0000,,TS,30.2,-85.4,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031885,UNNAMED,13,18850831,0600,,TS,30.8,-83.4,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031885,UNNAMED,13,18850831,1200,,TS,31.3,-81.5,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041885,UNNAMED,29,18850921,0600,,TS,29.3,-88.0,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041885,UNNAMED,29,18850921,0600,,TS,29.3,-88.0,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041885,UNNAMED,29,18850921,1200,L,TS,30.0,-85.6,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041885,UNNAMED,29,18850921,1800,,TS,30.6,-82.8,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061885,UNNAMED,37,18850928,0000,,TS,30.6,-88.1,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061885,UNNAMED,37,18850928,0600,,TS,30.6,-87.8,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061885,UNNAMED,37,18850928,1200,,TS,30.6,-87.4,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061885,UNNAMED,37,18850928,1800,,TS,30.6,-87.0,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061885,UNNAMED,37,18850929,0000,,TD,30.6,-86.5,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061885,UNNAMED,37,18850929,0600,,TD,30.6,-86.0,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061885,UNNAMED,37,18850929,1200,,TD,30.5,-85.4,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061885,UNNAMED,37,18850929,1800,,TD,30.4,-84.8,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061885,UNNAMED,37,18850930,0000,,TD,30.3,-84.0,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061885,UNNAMED,37,18850930,0600,,TD,30.2,-83.3,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061885,UNNAMED,37,18850930,1200,,TD,30.2,-82.8,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061885,UNNAMED,37,18850930,1800,,TD,30.2,-81.8,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061885,UNNAMED,37,18851001,0000,,TS,30.4,-80.8,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061885,UNNAMED,37,18851001,0600,,TS,30.7,-79.6,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081885,UNNAMED,17,18851011,1200,,TS,27.3,-84.0,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081885,UNNAMED,17,18851011,1800,,TS,28.6,-83.6,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081885,UNNAMED,17,18851011,2200,L,TS,29.4,-83.2,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081885,UNNAMED,17,18851012,0000,,TS,30.0,-83.0,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021886,UNNAMED,33,18860621,0000,,HU,27.7,-84.2,85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021886,UNNAMED,33,18860621,0600,,HU,28.9,-84.1,85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021886,UNNAMED,33,18860621,1100,L,HU,30.1,-84.0,85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021886,UNNAMED,33,18860621,1200,,HU,30.3,-84.0,80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021886,UNNAMED,33,18860621,1800,,HU,31.3,-83.8,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031886,UNNAMED,23,18860630,1200,,HU,27.3,-86.7,85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031886,UNNAMED,23,18860630,1800,,HU,28.8,-86.0,85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031886,UNNAMED,23,18860630,2100,L,HU,29.7,-85.2,85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031886,UNNAMED,23,18860701,0000,,HU,30.4,-84.4,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041886,UNNAMED,44,18860718,1800,,HU,27.6,-83.3,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041886,UNNAMED,44,18860719,0000,,HU,28.7,-82.8,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041886,UNNAMED,44,18860719,0100,L,HU,28.8,-82.7,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041886,UNNAMED,44,18860719,0600,,TS,29.5,-82.1,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041886,UNNAMED,44,18860719,1200,,TS,30.3,-81.0,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041887,UNNAMED,37,18870727,0600,,HU,28.7,-87.2,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041887,UNNAMED,37,18870727,1200,,HU,29.9,-86.8,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041887,UNNAMED,37,18870727,1500,L,HU,30.4,-86.6,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041887,UNNAMED,37,18870727,1800,,HU,30.9,-86.3,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL131887,UNNAMED,53,18871019,1800,,TS,30.9,-88.0,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL161887,UNNAMED,35,18871029,1800,,TS,27.2,-84.5,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL161887,UNNAMED,35,18871030,0000,,TS,28.0,-83.0,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL161887,UNNAMED,35,18871030,0100,L,TS,28.1,-82.8,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL161887,UNNAMED,35,18871030,0600,,TS,28.9,-81.5,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL161887,UNNAMED,35,18871030,1200,,TS,30.0,-80.0,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031888,UNNAMED,44,18880816,1200,,HU,25.3,-79.0,110,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031888,UNNAMED,44,18880816,1800,,HU,25.7,-79.9,110,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031888,UNNAMED,44,18880816,1900,L,HU,25.8,-80.1,110,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031888,UNNAMED,44,18880817,0000,,HU,26.2,-80.9,85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031888,UNNAMED,44,18880817,0600,,HU,26.6,-82.0,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031888,UNNAMED,44,18880817,1200,,HU,26.9,-83.3,80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031888,UNNAMED,44,18880817,1800,,HU,27.1,-84.7,90,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031888,UNNAMED,44,18880818,0000,,HU,27.1,-86.2,95,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031888,UNNAMED,44,18880818,0600,,HU,27.2,-87.6,95,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051888,UNNAMED,28,18880907,1800,,TS,26.2,-79.2,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051888,UNNAMED,28,18880908,0000,L,TS,26.7,-80.1,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051888,UNNAMED,28,18880908,0600,,TS,27.2,-81.1,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051888,UNNAMED,28,18880908,1200,,TS,27.7,-81.8,35,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051888,UNNAMED,28,18880908,1800,,TS,28.3,-82.4,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051888,UNNAMED,28,18880909,0000,,TS,28.6,-82.6,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051888,UNNAMED,28,18880909,0600,,TS,29.2,-82.9,50,999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051888,UNNAMED,28,18880909,1200,,TS,30.1,-82.9,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051888,UNNAMED,28,18880909,1800,,TS,31.2,-82.3,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071888,UNNAMED,20,18881010,1800,,HU,27.7,-84.6,95,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071888,UNNAMED,20,18881011,0000,,HU,29.0,-83.3,95,970,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071888,UNNAMED,20,18881011,0100,L,HU,29.2,-83.1,95,970,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10
AL071888,UNNAMED,20,18881011,0600,,HU,30.5,-81.3,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071888,UNNAMED,20,18881011,0600,,HU,30.5,-81.3,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021889,UNNAMED,25,18890617,0600,,TS,27.6,-84.5,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021889,UNNAMED,25,18890617,1200,,TS,28.6,-83.5,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021889,UNNAMED,25,18890617,1500,L,TS,29.1,-82.9,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021889,UNNAMED,25,18890617,1800,,TS,29.6,-82.2,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021889,UNNAMED,25,18890618,0000,,TS,30.7,-80.9,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061889,UNNAMED,61,18890923,1200,,TS,30.1,-88.0,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061889,UNNAMED,61,18890923,1200,,TS,30.1,-88.0,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061889,UNNAMED,61,18890923,1300,L,TS,30.3,-87.7,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061889,UNNAMED,61,18890923,1800,,TS,31.3,-86.2,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091889,UNNAMED,27,18891005,2300,L,TS,24.7,-81.1,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091889,UNNAMED,27,18891006,0000,,TS,25.0,-81.0,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091889,UNNAMED,27,18891005,2300,L,TS,24.7,-81.1,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091889,UNNAMED,27,18891006,0000,,TS,25.0,-81.0,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091889,UNNAMED,27,18891006,0100,L,TS,25.2,-80.9,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091889,UNNAMED,27,18891006,0600,,TS,27.1,-80.2,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031891,UNNAMED,31,18910824,1200,,HU,25.3,-79.7,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031891,UNNAMED,31,18910824,1500,L,HU,25.4,-80.2,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031891,UNNAMED,31,18910824,1800,,TS,25.5,-80.6,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031891,UNNAMED,31,18910825,0000,,TS,25.8,-81.5,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031891,UNNAMED,31,18910825,0600,,TS,26.0,-82.6,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031891,UNNAMED,31,18910825,1200,,TS,26.2,-83.7,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031891,UNNAMED,31,18910825,1800,,TS,26.2,-84.8,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071891,UNNAMED,25,18911007,0600,,TS,24.8,-81.5,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071891,UNNAMED,25,18911007,0800,L,TS,25.2,-81.3,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071891,UNNAMED,25,18911007,1200,,TS,26.0,-81.0,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071891,UNNAMED,25,18911007,1800,,TS,27.1,-80.3,40,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071891,UNNAMED,25,18911008,0000,,TS,28.2,-79.3,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
