storm_id,storm_name,num_of_obs,datetime,category,record_identifier,status_of_system,latitude,longitude,maximum_sustained_wind_knots,central_pressure_mb,34_kt_ne_nm,34_kt_se_nm,34_kt_sw_nm,34_kt_nw_nm,50_kt_ne_nm,50_kt_se_nm,50_kt_sw_nm,50_kt_nw_nm,64_kt_ne_nm,64_kt_se_nm,64_kt_sw_nm,64_kt_nw_nm,radius_of_max_wind_nm
AL021949,UNNAMED,40,1949-08-26 18:00:00,4,,HU,25.9,-79.0,115,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021949,UNNAMED,40,1949-08-26 23:00:00,4,L,HU,26.6,-80.0,115,954,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,20
AL021949,UNNAMED,40,1949-08-27 00:00:00,4,,HU,26.6,-80.1,115,954,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021949,UNNAMED,40,1949-08-27 06:00:00,2,,HU,27.3,-81.2,85,965,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021949,UNNAMED,40,1949-08-27 12:00:00,1,,HU,28.2,-82.2,65,974,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021949,UNNAMED,40,1949-08-27 18:00:00,1,,HU,29.1,-82.8,65,980,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021949,UNNAMED,40,1949-08-28 00:00:00,1,,HU,30.3,-82.9,65,987,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021950,BAKER,60,1950-08-31 00:00:00,1,,HU,29.4,-88.2,75,979,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021950,BAKER,60,1950-08-31 00:00:00,1,,HU,29.4,-88.2,75,979,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021950,BAKER,60,1950-08-31 03:00:00,1,L,HU,30.2,-88.0,75,979,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,20
AL021950,BAKER,60,1950-08-31 00:00:00,1,,HU,29.4,-88.2,75,979,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021950,BAKER,60,1950-08-31 03:00:00,1,L,HU,30.2,-88.0,75,979,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,20
AL021950,BAKER,60,1950-08-31 04:00:00,1,L,HU,30.7,-87.9,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,20
AL021950,BAKER,60,1950-08-31 06:00:00,Tropical Storm,,TS,31.1,-87.9,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051950,EASY,39,1950-09-03 18:00:00,1,,HU,24.9,-82.6,75,980,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051950,EASY,39,1950-09-04 00:00:00,1,,HU,26.2,-82.8,80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051950,EASY,39,1950-09-04 06:00:00,2,,HU,27.1,-83.3,85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051950,EASY,39,1950-09-04 12:00:00,2,,HU,27.7,-83.5,85,973,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051950,EASY,39,1950-09-04 18:00:00,2,,HU,28.0,-83.8,85,973,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051950,EASY,39,1950-09-05 00:00:00,2,,HU,28.1,-83.7,95,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051950,EASY,39,1950-09-05 06:00:00,3,,HU,28.5,-83.3,105,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051950,EASY,39,1950-09-05 12:00:00,3,,HU,28.8,-83.0,105,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051950,EASY,39,1950-09-05 06:00:00,3,,HU,28.5,-83.3,105,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051950,EASY,39,1950-09-05 12:00:00,3,,HU,28.8,-83.0,105,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051950,EASY,39,1950-09-05 17:00:00,3,L,HU,29.1,-82.8,105,960,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,15
AL051950,EASY,39,1950-09-05 18:00:00,3,,HU,29.1,-82.8,105,960,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051950,EASY,39,1950-09-06 00:00:00,2,,HU,28.7,-82.8,95,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051950,EASY,39,1950-09-05 18:00:00,3,,HU,29.1,-82.8,105,960,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051950,EASY,39,1950-09-06 00:00:00,2,,HU,28.7,-82.8,95,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051950,EASY,39,1950-09-06 04:00:00,2,L,HU,28.5,-82.7,90,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051950,EASY,39,1950-09-06 06:00:00,1,,HU,28.4,-82.6,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051950,EASY,39,1950-09-06 12:00:00,Tropical Storm,,TS,28.2,-82.1,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051950,EASY,39,1950-09-06 18:00:00,Tropical Storm,,TS,28.6,-81.7,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051950,EASY,39,1950-09-07 00:00:00,Tropical Storm,,TS,29.3,-81.6,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051950,EASY,39,1950-09-07 06:00:00,Tropical Storm,,TS,30.2,-81.9,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051950,EASY,39,1950-09-07 12:00:00,Tropical Depression,,TD,31.2,-83.0,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111950,KING,31,1950-10-18 00:00:00,3,,HU,24.7,-79.8,105,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111950,KING,31,1950-10-18 00:00:00,3,,HU,24.7,-79.8,105,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111950,KING,31,1950-10-18 05:00:00,4,L,HU,25.7,-80.2,115,955,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5
AL111950,KING,31,1950-10-18 06:00:00,4,,HU,25.9,-80.3,115,955,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111950,KING,31,1950-10-18 12:00:00,1,,HU,27.1,-81.0,80,975,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111950,KING,31,1950-10-18 18:00:00,1,,HU,28.6,-81.5,70,983,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111950,KING,31,1950-10-19 00:00:00,1,,HU,30.0,-82.4,65,989,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111950,KING,31,1950-10-19 06:00:00,Tropical Storm,,TS,31.1,-83.5,45,992,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL131950,LOVE,21,1950-10-21 00:00:00,1,,HU,27.1,-85.2,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL131950,LOVE,21,1950-10-21 06:00:00,Tropical Storm,,TS,28.5,-84.0,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL131950,LOVE,21,1950-10-21 11:00:00,Tropical Storm,L,TS,29.7,-83.4,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL131950,LOVE,21,1950-10-21 12:00:00,Tropical Storm,,TS,29.9,-83.3,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL131950,LOVE,21,1950-10-21 18:00:00,Tropical Depression,,TD,30.8,-82.7,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091951,HOW,53,1951-10-02 00:00:00,Tropical Storm,,TS,26.4,-84.8,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091951,HOW,53,1951-10-02 06:00:00,Tropical Storm,,TS,26.6,-83.3,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091951,HOW,53,1951-10-02 10:00:00,Tropical Storm,L,TS,26.7,-82.3,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091951,HOW,53,1951-10-02 12:00:00,Tropical Storm,,TS,26.8,-81.7,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091951,HOW,53,1951-10-02 18:00:00,Tropical Storm,,TS,27.6,-80.1,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021952,ABLE,66,1952-08-30 18:00:00,1,,HU,30.7,-79.9,80,983,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011953,ALICE,53,1953-06-04 18:00:00,Tropical Storm,,TS,25.2,-84.4,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011953,ALICE,53,1953-06-05 00:00:00,Tropical Storm,,TS,25.9,-85.0,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011953,ALICE,53,1953-06-05 06:00:00,Tropical Storm,,TS,26.6,-85.7,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011953,ALICE,53,1953-06-05 12:00:00,Tropical Storm,,TS,27.3,-85.8,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011953,ALICE,53,1953-06-05 18:00:00,Tropical Storm,,TS,28.0,-85.8,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011953,ALICE,53,1953-06-06 00:00:00,Tropical Storm,,TS,28.7,-85.8,55,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011953,ALICE,53,1953-06-06 06:00:00,Tropical Storm,,TS,29.3,-85.9,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011953,ALICE,53,1953-06-06 12:00:00,Tropical Storm,,TS,29.8,-85.9,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011953,ALICE,53,1953-06-06 06:00:00,Tropical Storm,,TS,29.3,-85.9,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011953,ALICE,53,1953-06-06 12:00:00,Tropical Storm,,TS,29.8,-85.9,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011953,ALICE,53,1953-06-06 17:00:00,Tropical Storm,L,TS,30.3,-85.9,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011953,ALICE,53,1953-06-06 18:00:00,Tropical Storm,,TS,30.4,-85.9,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011953,ALICE,53,1953-06-07 00:00:00,Tropical Depression,,TD,30.8,-85.8,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011953,ALICE,53,1953-06-07 06:00:00,Tropical Depression,,TD,31.1,-85.5,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081953,UNNAMED,23,1953-09-20 06:00:00,Tropical Storm,,TS,29.0,-84.4,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081953,UNNAMED,23,1953-09-20 12:00:00,Tropical Storm,,TS,29.0,-83.5,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081953,UNNAMED,23,1953-09-20 17:00:00,Tropical Storm,L,TS,29.0,-82.8,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081953,UNNAMED,23,1953-09-20 18:00:00,Tropical Storm,,TS,29.0,-82.7,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081953,UNNAMED,23,1953-09-21 00:00:00,Tropical Depression,,TD,29.0,-81.9,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091953,FLORENCE,19,1953-09-26 06:00:00,2,,HU,28.9,-86.8,90,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091953,FLORENCE,19,1953-09-26 12:00:00,1,,HU,29.9,-86.4,80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091953,FLORENCE,19,1953-09-26 15:00:00,1,L,HU,30.3,-86.2,80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091953,FLORENCE,19,1953-09-26 18:00:00,1,,HU,30.7,-86.1,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091953,FLORENCE,19,1953-09-27 00:00:00,Tropical Storm,,TS,31.0,-85.6,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091953,FLORENCE,19,1953-09-27 06:00:00,Tropical Storm,,EX,31.2,-84.7,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL121953,HAZEL,40,1953-10-09 06:00:00,1,,HU,25.2,-84.4,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL121953,HAZEL,40,1953-10-09 12:00:00,1,,HU,26.2,-83.3,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL121953,HAZEL,40,1953-10-09 15:00:00,1,L,HU,26.7,-82.2,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL121953,HAZEL,40,1953-10-09 12:00:00,1,,HU,26.2,-83.3,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL121953,HAZEL,40,1953-10-09 15:00:00,1,L,HU,26.7,-82.2,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL121953,HAZEL,40,1953-10-09 16:00:00,1,L,HU,26.7,-82.1,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL121953,HAZEL,40,1953-10-09 18:00:00,1,,HU,27.1,-81.4,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL121953,HAZEL,40,1953-10-10 00:00:00,Tropical Storm,,TS,28.5,-79.1,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051955,UNNAMED,14,1955-08-26 18:00:00,Tropical Storm,,TS,28.9,-87.0,40,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071956,FLOSSY,52,1956-09-24 18:00:00,1,,HU,29.9,-87.6,80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071956,FLOSSY,52,1956-09-24 18:00:00,1,,HU,29.9,-87.6,80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071956,FLOSSY,52,1956-09-25 00:00:00,1,L,HU,30.4,-86.4,80,974,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,20
AL071956,FLOSSY,52,1956-09-25 06:00:00,Tropical Storm,,TS,30.8,-85.4,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071956,FLOSSY,52,1956-09-25 12:00:00,Tropical Storm,,TS,31.2,-84.4,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111956,UNNAMED,20,1956-10-15 18:00:00,Tropical Storm,,TS,24.8,-80.5,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111956,UNNAMED,20,1956-10-15 21:00:00,Tropical Storm,L,TS,25.2,-80.6,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111956,UNNAMED,20,1956-10-16 00:00:00,Tropical Storm,,TS,25.6,-80.6,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111956,UNNAMED,20,1956-10-16 06:00:00,Tropical Storm,,TS,26.9,-80.7,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111956,UNNAMED,20,1956-10-16 12:00:00,Tropical Storm,,TS,28.2,-80.7,50,999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111956,UNNAMED,20,1956-10-16 18:00:00,Tropical Storm,,TS,29.2,-80.6,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111956,UNNAMED,20,1956-10-17 00:00:00,Tropical Storm,,TS,30.1,-80.3,50,997,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111956,UNNAMED,20,1956-10-17 06:00:00,Tropical Storm,,TS,31.1,-79.8,50,996,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011957,UNNAMED,32,1957-06-08 18:00:00,Tropical Storm,,TS,28.2,-86.2,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011957,UNNAMED,32,1957-06-09 00:00:00,Tropical Storm,,TS,30.0,-84.3,45,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011957,UNNAMED,32,1957-06-09 00:30:00,Tropical Storm,L,TS,30.1,-84.2,45,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051957,DEBBIE,10,1957-09-08 06:00:00,Tropical Storm,,TS,28.9,-87.9,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051957,DEBBIE,10,1957-09-08 12:00:00,Tropical Storm,,TS,29.7,-87.0,35,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051957,DEBBIE,10,1957-09-08 17:00:00,Tropical Storm,L,TS,30.3,-86.1,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051957,DEBBIE,10,1957-09-08 18:00:00,Tropical Storm,,TS,30.4,-86.0,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031959,UNNAMED,20,1959-06-18 00:00:00,Tropical Storm,,TS,26.3,-86.3,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031959,UNNAMED,20,1959-06-18 06:00:00,Tropical Storm,,TS,27.7,-83.7,40,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031959,UNNAMED,20,1959-06-18 08:00:00,Tropical Storm,L,TS,28.0,-82.8,40,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031959,UNNAMED,20,1959-06-18 12:00:00,Tropical Storm,,TS,29.0,-80.5,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081959,GRACIE,50,1959-09-29 06:00:00,4,,HU,30.6,-79.1,115,951,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101959,IRENE,13,1959-10-08 00:00:00,Tropical Storm,,TS,28.4,-88.2,35,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101959,IRENE,13,1959-10-08 06:00:00,Tropical Storm,,TS,29.4,-87.8,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101959,IRENE,13,1959-10-08 10:00:00,Tropical Storm,L,TS,30.3,-87.6,40,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101959,IRENE,13,1959-10-08 12:00:00,Tropical Storm,,TS,30.6,-87.6,40,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111959,JUDITH,34,1959-10-18 06:00:00,Tropical Storm,,TS,26.0,-83.4,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111959,JUDITH,34,1959-10-18 12:00:00,Tropical Storm,,TS,26.7,-82.5,55,998,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111959,JUDITH,34,1959-10-18 14:00:00,Tropical Storm,L,TS,26.7,-82.3,55,998,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111959,JUDITH,34,1959-10-18 18:00:00,Tropical Storm,,TS,27.0,-80.5,45,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031960,BRENDA,46,1960-07-28 18:00:00,Tropical Storm,,TS,27.8,-85.3,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031960,BRENDA,46,1960-07-29 00:00:00,Tropical Storm,,TS,28.5,-85.0,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031960,BRENDA,46,1960-07-29 06:00:00,Tropical Storm,L,TS,29.7,-83.5,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051960,DONNA,72,1960-09-10 06:00:00,4,,HU,24.7,-80.8,125,930,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051960,DONNA,72,1960-09-10 06:00:00,4,,HU,24.7,-80.8,125,930,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051960,DONNA,72,1960-09-10 07:00:00,4,L,HU,24.8,-80.9,125,930,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,20
AL051960,DONNA,72,1960-09-10 12:00:00,4,,HU,25.3,-81.3,115,939,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051960,DONNA,72,1960-09-10 07:00:00,4,L,HU,24.8,-80.9,125,930,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,20
AL051960,DONNA,72,1960-09-10 12:00:00,4,,HU,25.3,-81.3,115,939,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051960,DONNA,72,1960-09-10 16:00:00,3,L,HU,25.9,-81.6,105,942,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,20
AL051960,DONNA,72,1960-09-10 18:00:00,3,,HU,26.3,-81.8,105,945,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051960,DONNA,72,1960-09-11 00:00:00,2,,HU,27.3,-81.9,85,957,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051960,DONNA,72,1960-09-11 06:00:00,1,,HU,28.3,-81.7,65,964,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051960,DONNA,72,1960-09-11 12:00:00,1,,HU,29.7,-81.0,75,968,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051960,DONNA,72,1960-09-11 18:00:00,1,,HU,31.1,-79.9,80,970,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051960,DONNA,72,1960-09-11 18:00:00,1,,HU,31.1,-79.9,80,970,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071960,FLORENCE,40,1960-09-23 12:00:00,Tropical Depression,,TD,24.9,-81.8,25,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071960,FLORENCE,40,1960-09-23 18:00:00,Tropical Depression,,TD,25.9,-81.1,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071960,FLORENCE,40,1960-09-24 00:00:00,Tropical Storm,,TS,26.7,-80.5,35,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071960,FLORENCE,40,1960-09-24 06:00:00,Tropical Storm,,TS,27.3,-80.3,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071960,FLORENCE,40,1960-09-24 12:00:00,Tropical Storm,,TS,27.5,-80.5,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071960,FLORENCE,40,1960-09-24 18:00:00,Tropical Storm,,TS,27.6,-81.0,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071960,FLORENCE,40,1960-09-25 00:00:00,Tropical Depression,,TD,27.7,-81.8,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071960,FLORENCE,40,1960-09-25 06:00:00,Tropical Depression,,TD,27.8,-82.9,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071960,FLORENCE,40,1960-09-25 12:00:00,Tropical Depression,,TD,27.9,-83.9,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071960,FLORENCE,40,1960-09-25 18:00:00,Tropical Depression,,TD,28.3,-84.8,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071960,FLORENCE,40,1960-09-26 00:00:00,Tropical Depression,,TD,28.9,-85.6,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071960,FLORENCE,40,1960-09-26 06:00:00,Tropical Depression,,TD,29.5,-86.4,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071960,FLORENCE,40,1960-09-26 12:00:00,Tropical Depression,,TD,30.1,-87.1,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071960,FLORENCE,40,1960-09-26 18:00:00,Tropical Depression,,TD,30.8,-87.7,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051964,CLEO,92,1964-08-27 06:00:00,2,,HU,25.5,-80.0,95,968,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051964,CLEO,92,1964-08-27 06:00:00,2,,HU,25.5,-80.0,95,968,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051964,CLEO,92,1964-08-27 08:00:00,2,L,HU,25.8,-80.1,95,968,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10
AL051964,CLEO,92,1964-08-27 12:00:00,1,,HU,26.3,-80.2,80,971,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051964,CLEO,92,1964-08-27 18:00:00,Tropical Storm,,TS,27.2,-80.5,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
